StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,eval-name,eval-site,eval-platform,button-discover,button-distinct,button-comments,shortcut-discover,shortcut-intuitive,shortcut-comments,text-discover,text-comprehend,text-comments,safety-discover,safety-comments
2022-05-19 14:34:37,2022-05-19 14:38:04,IP Address,100,206,True,2022-05-19 14:38:04,R_qDYOSiy1oz4CwMN,anonymous,EN,Alice,https://womensrefuge.org.nz/,Desktop,Somewhat disagree,Somewhat disagree,"The button is yellow with white text, which made it hard to read.",,,,,,,Somewhat agree,"Nice to see they provide advice about email as well as private browsing and deleting history (copy and paste):

Email:
If someone has access to your email account, they may be able to read your incoming and outgoing mail. If you believe your account is secure, make sure you choose a password that the person abusing you will not be able to guess.

If you receive threatening or harassing email messages, you should save and/or print them as evidence of this abuse."
2022-05-19 14:38:43,2022-05-19 14:40:40,IP Address,100,117,True,2022-05-19 14:40:41,R_r22LYU6kV8c6OVr,anonymous,EN,Alice,https://coramvoice.org.uk/,Desktop,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,
2022-05-19 14:40:57,2022-05-19 14:41:23,IP Address,100,26,True,2022-05-19 14:41:23,R_2PbYf6Ml1Z0BW0p,anonymous,EN,Alice,https://malesurvivor.co.uk/about-us,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 14:41:38,2022-05-19 14:43:03,IP Address,100,84,True,2022-05-19 14:43:03,R_wYP4gOMM74Qvbs5,anonymous,EN,Alice,https://www.wgn.org.uk/,Desktop,Somewhat disagree,Somewhat disagree,"Hard to locate at first as it was over a somewhat 'busy' photograph that contained a lot of different colours. ",,,,,,,,
2022-05-19 14:43:22,2022-05-19 14:43:53,IP Address,100,31,True,2022-05-19 14:43:53,R_3LZHTBSTp1We4PH,anonymous,EN,Alice,https://www.udvc.org/,Desktop,Somewhat agree,Somewhat agree,,,,,,,,,
2022-05-19 14:44:08,2022-05-19 14:44:18,IP Address,100,9,True,2022-05-19 14:44:18,R_25AUQchZdSIhiBE,anonymous,EN,Alice,https://rapecrisis.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 14:44:44,2022-05-19 14:45:50,IP Address,100,65,True,2022-05-19 14:45:50,R_3iDydvaTnOXwKCY,anonymous,EN,Alice,https://galop.org.uk/,Desktop,Strongly agree,Strongly agree,"Was not able to click on the button until I had first clicked away the cookie banner. ",Strongly agree,Strongly agree,,,,,,
2022-05-19 14:46:13,2022-05-19 14:46:34,IP Address,100,20,True,2022-05-19 14:46:34,R_3m9N9GKSMS32qId,anonymous,EN,Alice,https://www.safetynetuk.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 14:46:52,2022-05-19 14:48:14,IP Address,100,82,True,2022-05-19 14:48:14,R_31QJ8uOPvYVV4BF,anonymous,EN,Alice,https://www.thewishcentre.org/,Desktop,Somewhat disagree,Strongly disagree,The button was the same colour as the initial page background. The 'donate' button stood out much more clearly!,,,,,,,,
2022-05-19 14:48:41,2022-05-19 14:51:57,IP Address,100,195,True,2022-05-19 14:51:57,R_1kXLw82vdkWh1OL,anonymous,EN,Alice,https://blueskycentre.org.uk/,Desktop,Strongly agree,Strongly agree,Could not click on the exit button until after I had clicked away a message to do with COVID.,,,,,,,Strongly agree,"redirects to a webpage that provides advice about clearing the cache. Does not mention browser history explicitly, nor private browsing."
2022-05-19 14:52:18,2022-05-19 14:55:46,IP Address,100,207,True,2022-05-19 14:55:46,R_tLEmeiuudOtEmU9,anonymous,EN,Alice,https://www.womensaid.org.uk/,Desktop,Somewhat disagree,Strongly agree,"Sideways/vertical text seems to be harder to find. ",,,,,,,Strongly agree,"Provides information about email, facebook, and logging out as well as the standard info about private browsing and deleting history."
2022-05-19 14:56:05,2022-05-19 14:56:23,IP Address,100,18,True,2022-05-19 14:56:23,R_12bRZ7eQToOZXYy,anonymous,EN,Alice,https://pflag.org/,Desktop,Somewhat agree,Somewhat agree,,,,,,,,,
2022-05-19 14:56:43,2022-05-19 14:57:00,IP Address,100,16,True,2022-05-19 14:57:00,R_7Pohesov8Sei2yJ,anonymous,EN,Alice,https://www.rcne.com/,Desktop,Strongly agree,Strongly agree,,Strongly agree,Strongly agree,,,,,,
2022-05-19 14:57:25,2022-05-19 14:57:48,IP Address,100,22,True,2022-05-19 14:57:49,R_2aLh1XD5WjKwYlN,anonymous,EN,Alice,https://firststepleicester.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 14:59:20,2022-05-19 15:00:43,IP Address,100,83,True,2022-05-19 15:00:43,R_1QfK5XzVNnZKSR3,anonymous,EN,Alice,https://www.splitz.org/,Desktop,Somewhat disagree,Strongly disagree,"The button says 'cover my tracks', which doesn't make it clear it will exit the page (I thought it would take me to an advice page about deleting browser history). 
Also, the button stays at the top of the page if you scroll down, so it doesn't stay on the page.",,,,,,,,
2022-05-19 15:01:03,2022-05-19 15:01:47,IP Address,100,44,True,2022-05-19 15:01:47,R_SV4vew5IjjJbxxD,anonymous,EN,Alice,https://www.safesexberkshire.nhs.uk/,Desktop,Neither agree nor disagree,Strongly disagree,"The button stays at the top of the page, so disappears when you scroll down. ",,,,,,,,
2022-05-19 15:02:12,2022-05-19 15:04:58,IP Address,100,166,True,2022-05-19 15:04:59,R_1K1QT5hbmDSDhHA,anonymous,EN,Alice,https://www.saferplaces.co.uk/,Desktop,Somewhat agree,Strongly agree,I seem to take slightly longer to find text when it's presented vertically/sideways.,,,,,,,Strongly agree,"Information about email, toolbars, and using passwords on devices as well as browser history and private browsing. "
2022-05-19 15:05:22,2022-05-19 15:06:36,IP Address,100,73,True,2022-05-19 15:06:36,R_2R2ClaMCpknbSsL,anonymous,EN,Alice,https://www.meiccymru.org/,Desktop,Somewhat disagree,Somewhat disagree,"Again, vertical button was harder to find. Also, the button is the same purple as the general page template. While it does not cover other purple areas of the page, the colour doesn't really stand out. ",,,,,,,,
2022-05-19 15:06:55,2022-05-19 15:07:14,IP Address,100,19,True,2022-05-19 15:07:14,R_1F3c4ef3M9rNFqm,anonymous,EN,Alice,https://steppingstonesnorthwales.co.uk/,Desktop,Somewhat agree,Somewhat agree,,,,,,,,,
2022-05-19 15:07:36,2022-05-19 15:08:01,IP Address,100,25,True,2022-05-19 15:08:02,R_pLYkx3dbFCYbLup,anonymous,EN,Alice,https://yourbestfriend.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 15:08:28,2022-05-19 15:09:10,IP Address,100,42,True,2022-05-19 15:09:10,R_vJ2G8OKixZcQDpn,anonymous,EN,Alice,https://www.bsarcs.org.uk/,Desktop,Neither agree nor disagree,Strongly disagree,White button over white background (with a thin purple border),,,,,,,,
2022-05-19 15:09:26,2022-05-19 15:09:43,IP Address,100,17,True,2022-05-19 15:09:44,R_T6jAshlSW26ktcB,anonymous,EN,Alice,https://stonewallhousing.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 15:10:02,2022-05-19 15:10:32,IP Address,100,30,True,2022-05-19 15:10:32,R_1Qg9hCHsOXFb6C3,anonymous,EN,Alice,https://enough.campaign.gov.uk/,Desktop,Strongly agree,Strongly agree,Could not click on the button until had clicked away the cookie banner.,,,,,,,,
2022-05-19 15:10:51,2022-05-19 15:11:07,IP Address,100,16,True,2022-05-19 15:11:08,R_ZgYKKWqO03yli4F,anonymous,EN,Alice,https://www.derbyshire.police.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 15:12:08,2022-05-19 15:12:45,IP Address,100,37,True,2022-05-19 15:12:45,R_3yemcAMZNfhWHnz,anonymous,EN,Alice,https://bswaid.org/,Desktop,Strongly disagree,Strongly disagree,White button on a pale background - took some time to find.,,,,,,,,
2022-05-19 15:14:20,2022-05-19 15:15:55,IP Address,100,94,True,2022-05-19 15:15:55,R_1N9SwxoGxsNtKGl,anonymous,EN,Alice,https://www.hertsdomesticabusehelpline.org/,Desktop,Strongly disagree,Strongly disagree,Had to click on the menu bar in order to be given the option to exit site. Could find no button directly on the main page.,,,,,,,Somewhat disagree,
2022-05-19 15:16:26,2022-05-19 15:16:38,IP Address,100,11,True,2022-05-19 15:16:38,R_1M3qjPLtacaUn9E,anonymous,EN,Alice,https://fnf.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 15:16:53,2022-05-19 15:17:48,IP Address,100,55,True,2022-05-19 15:17:48,R_3HC67vB1LH5jQvE,anonymous,EN,Alice,https://www.lbwp.co.uk/,Desktop,Neither agree nor disagree,Strongly disagree,"Same colour button as other menu items, so doesn't really stand out.
Doesn't stay on the page when scrolling. ",,,,,,,,
2022-05-19 15:23:22,2022-05-19 15:26:13,IP Address,100,171,True,2022-05-19 15:26:14,R_2SjXO007kGEgcF7,anonymous,EN,Alice,https://www.1800respect.org.au/,Desktop,Strongly agree,Strongly disagree,Does not stay on the page when scrolling.,,,,Strongly agree,Strongly agree,,Somewhat disagree,Difficult to locate as requires two clicks. But very comprehensive information provided.
2022-05-19 15:26:40,2022-05-19 15:28:20,IP Address,100,99,True,2022-05-19 15:28:20,R_3JIAdwp2CvVgS1r,anonymous,EN,Alice,https://ikwro.org.uk/,Desktop,Somewhat disagree,Strongly disagree,White button over a background that is sometimes white.,,,,,,,,
2022-05-19 15:28:44,2022-05-19 15:30:21,IP Address,100,96,True,2022-05-19 15:30:21,R_VJVFkGv6AKrjQqd,anonymous,EN,Alice,https://www.asianwomencentre.org.uk/,Desktop,Strongly disagree,Strongly disagree,"The button is just an arrow at first glance. It is not until you hover over it that it expands to say quick exit.
However, what made it really hard to find is it is the same colour as another button that is right next to it when the page first loads that says 'read more'. So it looks like you click on the arrow to read more!",,,,,,,,
2022-05-19 15:30:37,2022-05-19 15:30:56,IP Address,100,19,True,2022-05-19 15:30:56,R_2EfKjr80uZmkW5X,anonymous,EN,Alice,https://www.equality-network.org/,Desktop,Strongly agree,Strongly agree,"Vertical text, but stood out well. ",,,,,,,,
2022-05-19 15:32:24,2022-05-19 15:32:35,IP Address,100,10,True,2022-05-19 15:32:35,R_BDFLjs0P4ZZhrRn,anonymous,EN,Alice,https://www.survivorsmanchester.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 15:33:43,2022-05-19 15:34:52,IP Address,100,68,True,2022-05-19 15:34:52,R_2TuZk7sONRxDxkS,anonymous,EN,Alice,https://www.icash.nhs.uk/,Desktop,Strongly disagree,Strongly disagree,The button was hidden by a message that needed to be clicked away first about what to do if attending the clinic.,,,,,,,,
2022-05-19 15:35:11,2022-05-19 15:35:23,IP Address,100,12,True,2022-05-19 15:35:24,R_2dojrXUqfLcdHX5,anonymous,EN,Alice,http://www.berkshirewomensaid.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 15:35:52,2022-05-19 15:36:17,IP Address,100,25,True,2022-05-19 15:36:17,R_2arCbzPfsGMs1vs,anonymous,EN,Alice,https://www.welshwomensaid.org.uk/,Desktop,Somewhat disagree,Somewhat disagree,Vertical text,,,,,,,,
2022-05-19 15:36:46,2022-05-19 15:37:07,IP Address,100,20,True,2022-05-19 15:37:07,R_2dAvfkAVpSfaFYS,anonymous,EN,Alice,https://www.rasasc.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 15:37:55,2022-05-19 15:41:18,IP Address,100,202,True,2022-05-19 15:41:18,R_28UiIi1c69Fg2Zm,anonymous,EN,Alice,https://www.havenrefuge.org.uk/,Desktop,Strongly agree,Strongly agree,"Loads a lot of pages at once, which presumably is to fill up the browser history. However all the new tabs opening one after the other is quite noticeable, and would catch the eye of someone entering a room.",,,,Strongly agree,Strongly agree,,Somewhat agree,"Provides info about passwords, location tracking, email, and logging out as well as private browsing and clearing history."
2022-05-19 15:42:10,2022-05-19 15:44:18,IP Address,100,128,True,2022-05-19 15:44:18,R_3iQ0W45tNISSlKl,anonymous,EN,Alice,https://midwestaccesscoalition.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,Somewhat disagree,"Had to click on resources first to find the info. While it says it is about safe browsing, it only contains information about the quick exit button. "
2022-05-19 15:44:48,2022-05-19 15:45:53,IP Address,100,65,True,2022-05-19 15:45:54,R_1kFzgRIAhV2SU3O,anonymous,EN,Alice,https://www.the-shores.org.uk/,Desktop,Strongly agree,Strongly agree,Could not click on the button until had clicked away a message relating to COVID.,,,,,,,,"Redirects to a page about refreshing your cache - "
2022-05-19 15:46:10,2022-05-19 15:46:29,IP Address,100,18,True,2022-05-19 15:46:29,R_ClS7Dg4U09NdO4V,anonymous,EN,Alice,https://www.wearehourglass.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 15:46:44,2022-05-19 15:47:02,IP Address,100,18,True,2022-05-19 15:47:02,R_3qy5cmJFGuOtLrH,anonymous,EN,Alice,https://thekitetrust.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 15:49:05,2022-05-19 15:49:40,IP Address,100,34,True,2022-05-19 15:49:41,R_pS2J57DdGV0hIel,anonymous,EN,Alice,https://leicesterlgbtcentre.org/,Desktop,Somewhat disagree,Somewhat disagree,"Purple button on a purple background, just a slightly different shade.",,,,,,,,
2022-05-19 15:50:02,2022-05-19 15:50:37,IP Address,100,35,True,2022-05-19 15:50:37,R_x9s3wEHWTVHwKel,anonymous,EN,Alice,https://www.thesurvivorstrust.org/,Desktop,Strongly agree,Strongly agree,"Had to click away the cookie banner before I could click the exit button. ",,,,,,,,
2022-05-19 15:50:54,2022-05-19 15:51:04,IP Address,100,9,True,2022-05-19 15:51:04,R_3Db6UVv2ESuJD54,anonymous,EN,Alice,https://www.rasamerseyside.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 15:52:21,2022-05-19 15:52:34,IP Address,100,13,True,2022-05-19 15:52:35,R_eeqeDxwFGH85vBn,anonymous,EN,Alice,https://www.magdalenegroup.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 15:52:53,2022-05-19 15:53:26,IP Address,100,33,True,2022-05-19 15:53:27,R_3oF2lXGyyYY4psB,anonymous,EN,Alice,https://www.unitysexualhealth.co.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,Strongly agree,
2022-05-19 15:53:52,2022-05-19 15:55:24,IP Address,100,92,True,2022-05-19 15:55:24,R_3kGlYkEneiPsbSB,anonymous,EN,Alice,https://mermaidsuk.org.uk/#,Desktop,Somewhat disagree,Strongly disagree,"Red button on an orange background made it difficult to see at first. Button is just an arrow, so function is unclear until you hover over it and it says 'click here to leave quickly'.",,,,,,,,
2022-05-19 15:55:47,2022-05-19 15:56:24,IP Address,100,37,True,2022-05-19 15:56:25,R_3JyGWiY61RTDTqi,anonymous,EN,Alice,http://www.ashianasheffield.org/,Desktop,Somewhat disagree,Strongly disagree,"The button is the same purple as the page template, so difficult to distinguish.",,,,,,,,
2022-05-19 15:58:53,2022-05-19 15:59:27,IP Address,100,34,True,2022-05-19 15:59:29,R_2AQO3ccMqNoFJQu,anonymous,EN,Alice,https://survivorsgateway.london/,Desktop,Strongly agree,Strongly disagree,"Doesn't stay on the page when scrolling. Same colour as the page template. ",,,,,,,,
2022-05-19 15:59:43,2022-05-19 15:59:55,IP Address,100,11,True,2022-05-19 15:59:55,R_29iTV2TXuq2wCPf,anonymous,EN,Alice,https://cisters.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-19 16:00:10,2022-05-19 16:00:30,IP Address,100,19,True,2022-05-19 16:00:30,R_3dMk6G9s8b6xuI2,anonymous,EN,Alice,https://www.mankind.org.uk/,Desktop,Strongly agree,Somewhat agree,,,,,,,,,
2022-05-19 16:00:43,2022-05-19 16:01:24,IP Address,100,40,True,2022-05-19 16:01:24,R_1dKq5gvcwsmzAdo,anonymous,EN,Alice,https://genderedintelligence.co.uk/,Desktop,Somewhat agree,Somewhat agree,"White button, half of which covers white background. ",,,,,,,,
2022-05-19 16:01:37,2022-05-19 16:01:59,IP Address,100,21,True,2022-05-19 16:02:00,R_1QnDHPE6wdHUEPi,anonymous,EN,Alice,http://www.newpathways.org.uk/,Desktop,Strongly agree,Somewhat agree,,,,,,,,,
2022-05-22 16:13:25,2022-05-22 16:14:20,IP Address,100,54,True,2022-05-22 16:14:21,R_1q2kJlr3acgjqI1,anonymous,EN,Alice,https://www.sailderbyshire.org.uk/,Desktop,Somewhat agree,Somewhat agree,"Purple button on a purple background. However, once scrolled down easier to see.",,,,,,,,
2022-05-22 16:14:54,2022-05-22 16:15:23,IP Address,100,29,True,2022-05-22 16:15:24,R_8oVPrHH2RwaSnkt,anonymous,EN,Alice,https://www.victimsupport.org.uk/,Desktop,Strongly disagree,Strongly disagree,Had to click through a cookie banner to see the button.,,,,,,,,
2022-05-22 16:15:39,2022-05-22 16:16:17,IP Address,100,37,True,2022-05-22 16:16:17,R_2tg5hvCWPtnCKC8,anonymous,EN,Alice,https://dsahelpline.org/,Desktop,Somewhat agree,Somewhat agree,,,,,,,,,
2022-05-22 16:16:33,2022-05-22 16:16:56,IP Address,100,22,True,2022-05-22 16:16:56,R_1LqBwYcifHIXp2j,anonymous,EN,Alice,https://www.hestia.org/,Desktop,Somewhat agree,Strongly agree,,,,,,,,,
2022-05-22 16:17:15,2022-05-22 16:17:43,IP Address,100,28,True,2022-05-22 16:17:44,R_2z7uoZAOQjqTtaK,anonymous,EN,Alice,https://supportafterrapeleeds.org.uk/,Desktop,Somewhat agree,Somewhat agree,,,,,,,,,
2022-05-22 16:18:05,2022-05-22 16:18:19,IP Address,100,14,True,2022-05-22 16:18:19,R_12Qms2JIvlYvGTw,anonymous,EN,Alice,https://www.bright-sky.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-22 16:18:37,2022-05-22 16:19:23,IP Address,100,46,True,2022-05-22 16:19:23,R_3gLZzJFLDm4ZePb,anonymous,EN,Alice,https://www.breakthesilence.org.uk/,Desktop,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,
2022-05-22 16:19:57,2022-05-22 16:21:57,IP Address,100,120,True,2022-05-22 16:21:57,R_1odPO4lnTnzS2jJ,anonymous,EN,Alice,https://lawrs.org.uk/,Desktop,Strongly disagree,Strongly agree,Had to click through a message letting me know the office was closed before I could click on the exit button.,,,,,,,Somewhat disagree,
2022-05-22 16:22:26,2022-05-22 16:22:57,IP Address,100,31,True,2022-05-22 16:22:58,R_YVRzyKwKCb5l82t,anonymous,EN,Alice,https://abusedmeninscotland.org/,Desktop,Somewhat disagree,Strongly disagree,Blue button on a blue background.,,,,,,,,
2022-05-22 16:23:15,2022-05-22 16:23:50,IP Address,100,34,True,2022-05-22 16:23:50,R_5dLI98nI3tS68RX,anonymous,EN,Alice,https://www.forwarduk.org.uk/,Desktop,Somewhat agree,Somewhat disagree,,,,,,,,,
2022-05-22 16:24:20,2022-05-22 16:24:50,IP Address,100,30,True,2022-05-22 16:24:51,R_DNXCnb7Lgsrmnpn,anonymous,EN,Alice,https://www.saferwales.com/about-us,Desktop,Strongly disagree,Strongly disagree,The button is only visible when you click on the menu bar.,,,,,,,,
2022-05-22 16:25:09,2022-05-22 16:25:29,IP Address,100,19,True,2022-05-22 16:25:30,R_3Jl5V0BTNNUF9Hf,anonymous,EN,Alice,https://www.spaceyouthproject.co.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-22 16:25:55,2022-05-22 16:26:20,IP Address,100,25,True,2022-05-22 16:26:21,R_3ozvs1VvVCilzph,anonymous,EN,Alice,https://fifewomensaid.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-22 16:26:42,2022-05-22 16:27:38,IP Address,100,56,True,2022-05-22 16:27:38,R_1BP1Qq0wSD4n0So,anonymous,EN,Alice,https://karmanirvana.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,Neither agree nor disagree,
2022-05-22 16:28:01,2022-05-22 16:28:21,IP Address,100,20,True,2022-05-22 16:28:21,R_23WgA5A2p6LUFwD,anonymous,EN,Alice,https://theyoutrust.org.uk/,Desktop,Strongly agree,Somewhat agree,,,,,,,,,
2022-05-22 16:28:45,2022-05-22 16:29:07,IP Address,100,22,True,2022-05-22 16:29:08,R_xFvKhZpEHR5x4cx,anonymous,EN,Alice,https://gov.wales/live-fear-free,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-22 16:29:28,2022-05-22 16:29:50,IP Address,100,21,True,2022-05-22 16:29:50,R_3OjIIyi7pU0MOk1,anonymous,EN,Alice,https://www.axiscounselling.org.uk/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-22 16:30:14,2022-05-22 16:30:54,IP Address,100,39,True,2022-05-22 16:30:54,R_1GNtx3Fadj9YFjz,anonymous,EN,Alice,https://www.drcc.ie/,Desktop,Strongly disagree,Somewhat disagree,"Had to click through a cookie banner first.
Quite small text.",,,,,,,,
2022-05-22 16:31:12,2022-05-22 16:31:32,IP Address,100,19,True,2022-05-22 16:31:32,R_O86WPhsBjLT6Opb,anonymous,EN,Alice,https://www.survivorsuk.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-22 16:31:55,2022-05-22 16:32:18,IP Address,100,23,True,2022-05-22 16:32:18,R_1MWZH1kCtEN0dNr,anonymous,EN,Alice,http://trusthousereading.org/,Desktop,Strongly agree,Strongly agree,,,,,,,,,
2022-05-22 16:32:41,2022-05-22 16:33:23,IP Address,100,42,True,2022-05-22 16:33:24,R_1QoQ44GttwDl9ZZ,anonymous,EN,Alice,https://cara-friend.org.uk/,Desktop,Strongly disagree,Strongly disagree,The button is an 'X'. Only when you hover over it does it reveal the words 'quick close'.,,,,,,,,
2022-05-22 16:33:51,2022-05-22 16:34:34,IP Address,100,43,True,2022-05-22 16:34:34,R_2xyGQc8QKjEyWzw,anonymous,EN,Alice,https://rightsofwomen.org.uk/,Desktop,Somewhat disagree,Strongly disagree,"Button says 'hide your tracks' which is a bit unclear.
Does not stay on the page when scrolling.",,,,,,,,
2022-05-22 16:34:55,2022-05-22 16:35:42,IP Address,100,47,True,2022-05-22 16:35:43,R_3g17O8tHv2DnWFF,anonymous,EN,Alice,https://thedashcharity.org.uk/,Desktop,Somewhat agree,Somewhat agree,"part of the button falls off the page, so it says 'exit sit'.",,,,,,,,
